hex_id,elevation
87be45810ffffff,536.6978149414062
87be62650ffffff,418.3912048339844
87be6b500ffffff,181.7344665527344
87be700ecffffff,948.1205444335938
87be402c2ffffff,79.66264343261719
87be6819dffffff,59.16666030883789
87be75d0cffffff,54.79319381713867
87be45042ffffff,239.5357818603516
87be44d64ffffff,226.2390289306641
87be44185ffffff,356.7452087402344
87be418ddffffff,119.4620361328125
87be66673ffffff,199.8562469482422
87be706e0ffffff,523.3755493164062
87be41499ffffff,85.68820190429688
87be40109ffffff,89.7725830078125
87be6b8d2ffffff,69.80237579345703
87be62235ffffff,341.8406066894531
87be714aaffffff,298.2759704589844
87be626a3ffffff,353.6466064453125
87be44942ffffff,497.4533996582031
87be71901ffffff,567.2852172851562
87be45800ffffff,526.2439575195312
87be6c599ffffff,-40.52900695800781
87be716d1ffffff,142.5541229248047
87be6048effffff,265.130126953125
87be46926ffffff,295.9033508300781
87be4e929ffffff,85.02774810791016
87be4eb51ffffff,88.19347381591797
87be75a10ffffff,52.86026382446289
87be4089dffffff,98.87662506103516
87be44118ffffff,195.0809020996094
87be6b501ffffff,163.2668762207031
87be44090ffffff,126.5031127929688
87be40d84ffffff,98.76836395263672
87be45899ffffff,360.5654296875
87be4e120ffffff,73.5124282836914
87be68592ffffff,243.4478759765625
87be684aaffffff,192.4186706542969
87be68594ffffff,223.6641998291016
87be62389ffffff,896.98681640625
87be41062ffffff,108.0188446044922
87be4ca28ffffff,118.2928009033203
87be4c49effffff,80.14169311523438
87be40380ffffff,80.50286865234375
87be63c70ffffff,-8.7933931350708
87be45690ffffff,164.192626953125
87be75435ffffff,898.621826171875
87be63418ffffff,224.7557525634766
87be4e314ffffff,68.40695190429688
87be6ec5effffff,132.781005859375
87be7122affffff,193.2295227050781
87be60544ffffff,4.980068206787109
87be4e8d2ffffff,84.58123779296875
87be6166affffff,410.8697204589844
87be40d6effffff,104.7410125732422
87be45443ffffff,141.5064544677734
87be6eb4affffff,-25.53909492492676
87be75d11ffffff,39.34975433349609
87be70354ffffff,885.7633056640625
87be75098ffffff,763.6887817382812
87be44119ffffff,193.8749542236328
87be6a94effffff,282.3168334960938
87be6ed48ffffff,129.5041351318359
87be4e9aaffffff,86.23992919921875
87be75271ffffff,632.6074829101562
87be45a8dffffff,291.9638671875
87be40accffffff,96.08642578125
87be63192ffffff,-0.1553182452917099
87be44c1dffffff,599.0475463867188
87be75c8cffffff,297.4034118652344
87be75875ffffff,-8.548859596252441
87be68601ffffff,175.5801696777344
87be742deffffff,515.241943359375
87be5daeeffffff,51.85113906860352
87be6e376ffffff,110.0769653320312
87be4e484ffffff,50.87009048461914
87be7150dffffff,274.8319396972656
87be70b2cffffff,1042.645751953125
87be4c6f4ffffff,109.296760559082
87be430dbffffff,58.62694549560547
87be6a660ffffff,154.1948394775391
87be444b3ffffff,221.8037872314453
87be456e0ffffff,198.4357604980469
87be4a872ffffff,59.14764022827148
87be410c8ffffff,93.43635559082031
87be4e0b1ffffff,59.68175506591797
87be66758ffffff,167.1807098388672
87be4c74cffffff,128.1580963134766
87be6b4a9ffffff,144.8215637207031
87be63155ffffff,-9.24329662322998
87be60d80ffffff,176.6085968017578
87be62380ffffff,755.912109375
87be458f4ffffff,502.0099182128906
87be4e74effffff,59.01776885986328
87be6e535ffffff,178.0341949462891
87be6a5a8ffffff,189.7609405517578
87be44275ffffff,178.4533538818359
87be416f3ffffff,76.68338775634766
87be6822cffffff,-41.86055374145508
87be6a2ebffffff,174.975341796875
87be63661ffffff,440.4703063964844
87be43959ffffff,99.97686767578125
87be6a32cffffff,205.3808898925781
87be6e810ffffff,208.0447845458984
87be44c0cffffff,357.0901794433594
87be44331ffffff,212.6463012695312
87be4c42cffffff,95.65347290039062
87be43a45ffffff,45.0546760559082
87be41489ffffff,86.40202331542969
87be45d0cffffff,495.4907531738281
87be5d944ffffff,55.05197906494141
87be6a183ffffff,340.1882934570312
87be612e0ffffff,-56.92231369018555
87be702a5ffffff,688.6585693359375
87be4e671ffffff,56.41835021972656
87be63375ffffff,91.94082641601562
87be44620ffffff,134.2994537353516
87be4694effffff,152.3377838134766
87be6165dffffff,389.7994689941406
87be4e4deffffff,51.79215240478516
87be62374ffffff,292.5630187988281
87be74a1dffffff,119.3422241210938
87be4ad74ffffff,68.89774322509766
87be4e244ffffff,52.69815063476562
87be7151effffff,613.7489624023438
87be66b49ffffff,-64.97264862060547
87be6b80affffff,72.17432403564453
87be60572ffffff,13.07360172271729
87be43b30ffffff,80.22345733642578
87be402deffffff,76.71996307373047
87be630c9ffffff,126.3038101196289
87be468c3ffffff,117.6902389526367
87be4ccd3ffffff,83.41535949707031
87be4e186ffffff,58.95431518554688
87be6255dffffff,1152.93505859375
87be70ac4ffffff,658.2410278320312
87be70266ffffff,364.3937683105469
87be754e3ffffff,538.493408203125
87be43aa9ffffff,59.16255187988281
87be6e836ffffff,130.2041931152344
87be70070ffffff,1124.095703125
87be4cb16ffffff,144.2060546875
87be43170ffffff,65.95807647705078
87be6b983ffffff,50.53754806518555
87be6b182ffffff,122.5413436889648
87be73951ffffff,462.219482421875
87be6672bffffff,78.03609466552734
87be45b88ffffff,435.4933166503906
87be45854ffffff,497.7818298339844
87be71775ffffff,161.9901275634766
87be41599ffffff,97.92601013183594
87be75452ffffff,886.2048950195312
87be4064cffffff,75.0345458984375
87be4566cffffff,216.2124938964844
87be45ba4ffffff,491.2279968261719
87be40d73ffffff,98.69589233398438
87be6e033ffffff,127.3890914916992
87be628ddffffff,231.2962799072266
87be62d22ffffff,30.51092720031738
87be75a98ffffff,205.6280364990234
87be4c642ffffff,133.2254028320312
87be632abffffff,327.2869567871094
87be6a004ffffff,222.9081115722656
87be6276dffffff,883.982177734375
87be712b3ffffff,258.4137573242188
87be455a9ffffff,243.0910034179688
87be68463ffffff,102.1732177734375
87be4e1b1ffffff,59.37256622314453
87be7148cffffff,182.4029083251953
87be45785ffffff,217.6544952392578
87be758a6ffffff,6.898629188537598
87be48ca8ffffff,70.85296630859375
87be7110affffff,345.33203125
87be71b69ffffff,463.7149658203125
87be6a22dffffff,193.2717742919922
87be75008ffffff,368.6073913574219
87be71a91ffffff,347.9561767578125
87be44126ffffff,406.9301452636719
87be716f5ffffff,153.9230346679688
87be45570ffffff,272.3529357910156
87be68436ffffff,213.8158569335938
87be40a68ffffff,142.9552001953125
87be6b4c1ffffff,128.5543212890625
87be48c25ffffff,107.6195907592773
87be74d88ffffff,111.4592132568359
87be681a9ffffff,1.625789403915405
87be62028ffffff,834.4651489257812
87be60576ffffff,18.10611343383789
87be71b85ffffff,750.3446044921875
87be4a0eaffffff,30.4221019744873
87be4564cffffff,239.1501922607422
87be70311ffffff,921.1975708007812
87be7565bffffff,1272.974365234375
87be6e220ffffff,117.6385650634766
87be75b11ffffff,12.27442455291748
87be4448cffffff,125.4368286132812
87be4572dffffff,238.7346801757812
87be748a0ffffff,90.71542358398438
87be4aa90ffffff,28.31798934936523
87be4ccb1ffffff,113.5790786743164
87be4580effffff,447.1852416992188
87be6a62affffff,131.8137817382812
87be758adffffff,-0.06008346006274223
87be6a826ffffff,317.6857604980469
87be755b5ffffff,811.81640625
87be62c2bffffff,397.6088256835938
87be6e144ffffff,174.9812927246094
87be6e06bffffff,164.09326171875
87be43a12ffffff,60.57013320922852
87be46a0bffffff,108.2409973144531
87be6a426ffffff,181.692626953125
87be75a5affffff,36.65996170043945
87be7176cffffff,162.9510192871094
87be74121ffffff,147.6964416503906
87be60521ffffff,91.50862884521484
87be6a386ffffff,190.2236785888672
87be4e0a0ffffff,63.17227935791016
87be68cdeffffff,99.42513275146484
87be74ae9ffffff,89.66350555419922
87be6a8dbffffff,373.4053649902344
87be41a55ffffff,130.6339874267578
87be62368ffffff,222.4079742431641
87be4a8b6ffffff,94.58406066894531
87be4aca8ffffff,35.54011535644531
87be447a6ffffff,115.0551834106445
87be6078affffff,29.64276885986328
87be4e271ffffff,60.54386138916016
87be71c51ffffff,594.0147094726562
87be4c84affffff,151.1932830810547
87be4a055ffffff,65.65786743164062
87be63d62ffffff,64.36164855957031
87be6e29cffffff,209.2051696777344
87be71843ffffff,1183.004028320312
87be6624effffff,129.7481231689453
87be6e922ffffff,379.4934997558594
87be4ec08ffffff,59.57813262939453
87be44c5dffffff,507.0715026855469
87be458aeffffff,533.14990234375
87be45309ffffff,546.7437133789062
87be6296dffffff,224.4128723144531
87be45a44ffffff,350.4521179199219
87be68430ffffff,202.9215087890625
87be4132affffff,104.2378387451172
87be6e09affffff,226.3826599121094
87be71004ffffff,287.2215576171875
87be6ac46ffffff,239.1482849121094
87be41d2cffffff,179.6106414794922
87be6239dffffff,1140.869995117188
87be444eaffffff,114.6156692504883
87be4516dffffff,353.7019958496094
87be62855ffffff,63.28291702270508
87be4329affffff,59.25262832641602
87be4e995ffffff,81.78036499023438
87be48d74ffffff,108.7151794433594
87be6372bffffff,126.9221649169922
87be70823ffffff,784.8018798828125
87be74b1cffffff,-11.42539215087891
87be719a6ffffff,1284.363159179688
87be75b4bffffff,12.6544075012207
87be4eaa0ffffff,96.08092498779297
87be4e19dffffff,70.20445251464844
87be40b70ffffff,119.1221466064453
87be4a10bffffff,75.20537567138672
87be48c90ffffff,72.7608413696289
87be75899ffffff,55.63741683959961
87be74d43ffffff,148.7976379394531
87be46b68ffffff,108.7723388671875
87be62489ffffff,1069.494873046875
87be4c192ffffff,112.5246353149414
87be41052ffffff,109.826774597168
87be74a44ffffff,0.0004684231244027615
87be63b43ffffff,-1.050551295280457
87be63c14ffffff,21.50981140136719
87be6e80affffff,91.48944854736328
87be444b4ffffff,142.1986083984375
87be6a48cffffff,146.2764739990234
87be6341bffffff,238.7794189453125
87be4c312ffffff,122.77880859375
87be44b32ffffff,311.3490905761719
87be6e81dffffff,150.8515167236328
87be63c42ffffff,-15.99618053436279
87be6305dffffff,193.8780212402344
87be41801ffffff,158.3196563720703
87be41cceffffff,104.8904571533203
87be468d5ffffff,119.4880447387695
87be6a055ffffff,211.3922424316406
87be6049affffff,350.7821655273438
87be45985ffffff,650.2694091796875
87be632dcffffff,470.9613342285156
87be686a8ffffff,141.2340240478516
87be74159ffffff,501.8963623046875
87be6e98cffffff,91.697265625
87be75b80ffffff,63.14874267578125
87be4124cffffff,103.4367752075195
87be7066effffff,547.6311645507812
87be44b1affffff,310.7292785644531
87be40221ffffff,93.3603515625
87be75a33ffffff,58.762451171875
87be63908ffffff,7.911850452423096
87be6289affffff,417.4897766113281
87be743a6ffffff,479.2432250976562
87be638a8ffffff,-22.23317337036133
87be4498cffffff,329.7149963378906
87be44998ffffff,421.8703308105469
87be71519ffffff,238.0463714599609
87be6bd80ffffff,291.1557312011719
87be758c1ffffff,39.8156623840332
87be7576dffffff,430.297607421875
87be6061cffffff,-0.01481007225811481
87be43ae0ffffff,60.46489715576172
87be412aeffffff,89.74349975585938
87be48596ffffff,76.69107055664062
87be6251bffffff,441.6600036621094
87be40811ffffff,113.5427780151367
87be48413ffffff,67.42572021484375
87be6e02dffffff,135.2257385253906
87be605aaffffff,76.28926086425781
87be708cbffffff,1503.593994140625
87be44d40ffffff,406.9346618652344
87be62ab1ffffff,423.6955871582031
87be4a921ffffff,92.791015625
87be446cdffffff,108.0268402099609
87be40c4effffff,96.32246398925781
87be6e655ffffff,235.65283203125
87be6e816ffffff,226.3674774169922
87be680d1ffffff,101.824348449707
87be74729ffffff,843.0831909179688
87be718b1ffffff,976.9781494140625
87be7531effffff,722.5706787109375
87be4541cffffff,160.2703247070312
87be6a842ffffff,214.8153076171875
87be7411bffffff,702.601806640625
87be62328ffffff,455.24267578125
87be4c188ffffff,156.6072692871094
87be4e0a9ffffff,62.65860366821289
87be43351ffffff,55.32796859741211
87be6e8a3ffffff,184.2202606201172
87be7509dffffff,980.2685546875
87be706ccffffff,429.711669921875
87be62818ffffff,108.4447555541992
87be6359effffff,452.8201904296875
87be408ddffffff,97.19133758544922
87be63882ffffff,-21.71363639831543
87be6e548ffffff,199.9607849121094
87be446ccffffff,105.2953643798828
87be63201ffffff,305.8093872070312
87be44ad9ffffff,267.0777893066406
87be44a16ffffff,266.5674743652344
87be6e41bffffff,381.296875
87be62776ffffff,655.3438110351562
87be6ac83ffffff,290.419921875
87be4316dffffff,89.24952697753906
87be7144effffff,704.7720336914062
87be75369ffffff,275.2713317871094
87be71976ffffff,780.14208984375
87be44b69ffffff,496.0212707519531
87be468a2ffffff,129.0453338623047
87be48d13ffffff,85.10169219970703
87be45ca5ffffff,369.5105895996094
87be41696ffffff,55.55510330200195
87be46815ffffff,129.3305511474609
87be6b194ffffff,153.501708984375
87be6361affffff,596.8380737304688
